Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:00:27        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.99      1.98      0.00     97.03
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:32:52        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:32:53        all      4.86      0.00     10.10      5.36      0.00     79.68
11:32:53          0      0.98      0.00      0.00      0.98      0.00     98.04
11:32:53          1     37.37      0.00     27.27     35.35      0.00      0.00
11:32:53          2      0.00      0.00      4.85      3.88      0.00     91.26
11:32:53          3      0.00      0.00      0.00      0.00      0.00    100.00
11:32:53          4      0.00      0.00     49.49      0.00      0.00     50.51
11:32:53          5      0.00      0.00      0.00      0.00      0.00    100.00
11:32:53          6      0.00      0.00      0.00      3.03      0.00     96.97
11:32:53          7      0.99      0.00      0.00      0.00      0.00     99.01

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      4.86      0.00     10.10      5.36      0.00     79.68
Average:          0      0.98      0.00      0.00      0.98      0.00     98.04
Average:          1     37.37      0.00     27.27     35.35      0.00      0.00
Average:          2      0.00      0.00      4.85      3.88      0.00     91.26
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00     49.49      0.00      0.00     50.51
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      3.03      0.00     96.97
Average:          7      0.99      0.00      0.00      0.00      0.00     99.01
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:32:54        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:32:55        all      5.24      0.00      8.35      4.11      0.00     82.29
11:32:55          0      0.00      0.00      0.00      0.00      0.00    100.00
11:32:55          1     41.58      0.00     26.73     31.68      0.00      0.00
11:32:55          2      0.00      0.00      0.00      1.00      0.00     99.00
11:32:55          3      0.00      0.00      0.00      0.00      0.00    100.00
11:32:55          4      0.00      0.00     39.60      0.00      0.00     60.40
11:32:55          5      0.00      0.00      0.00      0.00      0.00    100.00
11:32:55          6      0.00      0.00      0.00      0.00      0.00    100.00
11:32:55          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      5.24      0.00      8.35      4.11      0.00     82.29
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1     41.58      0.00     26.73     31.68      0.00      0.00
Average:          2      0.00      0.00      0.00      1.00      0.00     99.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00     39.60      0.00      0.00     60.40
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:32:56        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:32:57        all      2.26      0.00     23.06      0.63      0.00     74.06
11:32:57          0      0.00      0.00      0.00      0.00      0.00    100.00
11:32:57          1     18.00      0.00     80.00      2.00      0.00      0.00
11:32:57          2      0.00      0.00      1.01      1.01      0.00     97.98
11:32:57          3      0.00      0.00      0.00      0.00      0.00    100.00
11:32:57          4      0.00      0.00      0.99      0.00      0.00     99.01
11:32:57          5      0.00      0.00      2.02      2.02      0.00     95.96
11:32:57          6      0.00      0.00    100.00      0.00      0.00      0.00
11:32:57          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      2.26      0.00     23.06      0.63      0.00     74.06
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1     18.00      0.00     80.00      2.00      0.00      0.00
Average:          2      0.00      0.00      1.01      1.01      0.00     97.98
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.99      0.00      0.00     99.01
Average:          5      0.00      0.00      2.02      2.02      0.00     95.96
Average:          6      0.00      0.00    100.00      0.00      0.00      0.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:32:58        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:32:59        all      4.01      0.00     20.65      0.63      0.00     74.72
11:32:59          0      0.00      0.00      0.00      0.00      0.00    100.00
11:32:59          1     31.00      0.00     66.00      3.00      0.00      0.00
11:32:59          2      0.98      0.00      0.98      0.00      0.00     98.04
11:32:59          3      0.00      0.00     73.47      0.00      0.00     26.53
11:32:59          4      0.00      0.00      0.99      0.00      0.00     99.01
11:32:59          5      0.00      0.00      1.00      0.00      0.00     99.00
11:32:59          6      0.00      0.00     24.24      2.02      0.00     73.74
11:32:59          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      4.01      0.00     20.65      0.63      0.00     74.72
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1     31.00      0.00     66.00      3.00      0.00      0.00
Average:          2      0.98      0.00      0.98      0.00      0.00     98.04
Average:          3      0.00      0.00     73.47      0.00      0.00     26.53
Average:          4      0.00      0.00      0.99      0.00      0.00     99.01
Average:          5      0.00      0.00      1.00      0.00      0.00     99.00
Average:          6      0.00      0.00     24.24      2.02      0.00     73.74
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:00        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:01        all      2.50      0.00     22.00      0.50      0.00     75.00
11:33:01          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:01          1     20.00      0.00     78.00      2.00      0.00      0.00
11:33:01          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:01          3      0.00      0.00     98.00      2.00      0.00      0.00
11:33:01          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:01          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:01          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:01          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      2.50      0.00     22.00      0.50      0.00     75.00
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1     20.00      0.00     78.00      2.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00     98.00      2.00      0.00      0.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:02        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:03        all     11.75      0.00      4.25      0.12      0.00     83.88
11:33:03          0      0.00      0.00     28.28      0.00      0.00     71.72
11:33:03          1     94.00      0.00      6.00      0.00      0.00      0.00
11:33:03          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:03          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:03          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:03          5      0.00      0.00      0.00      0.99      0.00     99.01
11:33:03          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:03          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     11.75      0.00      4.25      0.12      0.00     83.88
Average:          0      0.00      0.00     28.28      0.00      0.00     71.72
Average:          1     94.00      0.00      6.00      0.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.99      0.00     99.01
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:04        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:05        all     12.05      0.00      1.13      0.00      0.00     86.83
11:33:05          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:05          1     95.96      0.00      4.04      0.00      0.00      0.00
11:33:05          2      0.00      0.00      1.00      0.00      0.00     99.00
11:33:05          3      0.00      0.00      4.00      0.00      0.00     96.00
11:33:05          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:05          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:05          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:05          7      1.00      0.00      0.00      0.00      0.00     99.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.05      0.00      1.13      0.00      0.00     86.83
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1     95.96      0.00      4.04      0.00      0.00      0.00
Average:          2      0.00      0.00      1.00      0.00      0.00     99.00
Average:          3      0.00      0.00      4.00      0.00      0.00     96.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      1.00      0.00      0.00      0.00      0.00     99.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:06        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:07        all     12.50      0.00      0.00      0.00      0.00     87.50
11:33:07          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:07          1    100.00      0.00      0.00      0.00      0.00      0.00
11:33:07          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:07          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:07          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:07          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:07          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:07          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.50      0.00      0.00      0.00      0.00     87.50
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:08        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:09        all     12.50      0.00      1.12      0.00      0.00     86.38
11:33:09          0      0.00      0.00      8.08      0.00      0.00     91.92
11:33:09          1    100.00      0.00      0.00      0.00      0.00      0.00
11:33:09          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:09          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:09          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:09          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:09          6      0.00      0.00      0.99      0.00      0.00     99.01
11:33:09          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.50      0.00      1.12      0.00      0.00     86.38
Average:          0      0.00      0.00      8.08      0.00      0.00     91.92
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.99      0.00      0.00     99.01
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:10        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:11        all     12.50      0.00      0.12      0.00      0.00     87.38
11:33:11          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:11          1    100.00      0.00      0.00      0.00      0.00      0.00
11:33:11          2      0.00      0.00      1.00      0.00      0.00     99.00
11:33:11          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:11          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:11          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:11          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:11          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.50      0.00      0.12      0.00      0.00     87.38
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2      0.00      0.00      1.00      0.00      0.00     99.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:12        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:13        all     12.50      0.00      0.75      1.62      0.00     85.12
11:33:13          0      0.00      0.00      2.00      3.00      0.00     95.00
11:33:13          1    100.00      0.00      0.00      0.00      0.00      0.00
11:33:13          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:13          3      0.00      0.00      2.94      0.98      0.00     96.08
11:33:13          4      0.00      0.00      0.00      4.00      0.00     96.00
11:33:13          5      0.00      0.00      1.01      0.00      0.00     98.99
11:33:13          6      0.00      0.00      0.00      3.00      0.00     97.00
11:33:13          7      0.00      0.00      0.00      2.00      0.00     98.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.50      0.00      0.75      1.62      0.00     85.12
Average:          0      0.00      0.00      2.00      3.00      0.00     95.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      2.94      0.98      0.00     96.08
Average:          4      0.00      0.00      0.00      4.00      0.00     96.00
Average:          5      0.00      0.00      1.01      0.00      0.00     98.99
Average:          6      0.00      0.00      0.00      3.00      0.00     97.00
Average:          7      0.00      0.00      0.00      2.00      0.00     98.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:14        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:15        all     12.50      0.00      2.00      0.00      0.00     85.50
11:33:15          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:15          1    100.00      0.00      0.00      0.00      0.00      0.00
11:33:15          2      0.00      0.00     16.00      0.00      0.00     84.00
11:33:15          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:15          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:15          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:15          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:15          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.50      0.00      2.00      0.00      0.00     85.50
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2      0.00      0.00     16.00      0.00      0.00     84.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:16        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:17        all     12.38      0.00      0.12      0.12      0.00     87.38
11:33:17          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:17          1     98.99      0.00      1.01      0.00      0.00      0.00
11:33:17          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:17          3      0.99      0.00      0.00      0.00      0.00     99.01
11:33:17          4      0.00      0.00      0.00      1.00      0.00     99.00
11:33:17          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:17          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:17          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.38      0.00      0.12      0.12      0.00     87.38
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1     98.99      0.00      1.01      0.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.99      0.00      0.00      0.00      0.00     99.01
Average:          4      0.00      0.00      0.00      1.00      0.00     99.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:18        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:19        all     11.75      0.00      0.75      0.00      0.00     87.50
11:33:19          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:19          1     94.00      0.00      6.00      0.00      0.00      0.00
11:33:19          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:19          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:19          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:19          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:19          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:19          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     11.75      0.00      0.75      0.00      0.00     87.50
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1     94.00      0.00      6.00      0.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:21        all     12.52      0.00      0.00      0.25      0.00     87.23
11:33:21          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:21          1    100.00      0.00      0.00      0.00      0.00      0.00
11:33:21          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:21          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:21          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:21          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:21          6      0.00      0.00      0.00      1.98      0.00     98.02
11:33:21          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.52      0.00      0.00      0.25      0.00     87.23
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      1.98      0.00     98.02
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:22        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:23        all     12.50      0.00      0.88      0.50      0.00     86.12
11:33:23          0      0.00      0.00      0.00      1.00      0.00     99.00
11:33:23          1    100.00      0.00      0.00      0.00      0.00      0.00
11:33:23          2      0.00      0.00      7.00      1.00      0.00     92.00
11:33:23          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:23          4      0.00      0.00      0.00      1.00      0.00     99.00
11:33:23          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:23          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:23          7      0.00      0.00      0.00      1.00      0.00     99.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.50      0.00      0.88      0.50      0.00     86.12
Average:          0      0.00      0.00      0.00      1.00      0.00     99.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2      0.00      0.00      7.00      1.00      0.00     92.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      1.00      0.00     99.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      1.00      0.00     99.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:24        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:25        all     12.50      0.00      0.00      0.00      0.00     87.50
11:33:25          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:25          1    100.00      0.00      0.00      0.00      0.00      0.00
11:33:25          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:25          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:25          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:25          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:25          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:25          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.50      0.00      0.00      0.00      0.00     87.50
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:26        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:27        all     12.50      0.00      0.00      0.12      0.00     87.38
11:33:27          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:27          1    100.00      0.00      0.00      0.00      0.00      0.00
11:33:27          2      0.00      0.00      0.00      1.00      0.00     99.00
11:33:27          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:27          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:27          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:27          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:27          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.50      0.00      0.00      0.12      0.00     87.38
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2      0.00      0.00      0.00      1.00      0.00     99.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:28        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:29        all     10.50      0.00      6.75      0.00      0.00     82.75
11:33:29          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:29          1     84.00      0.00     16.00      0.00      0.00      0.00
11:33:29          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:29          3      0.00      0.00     37.00      0.00      0.00     63.00
11:33:29          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:29          5      0.00      0.00      0.99      0.00      0.00     99.01
11:33:29          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:29          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     10.50      0.00      6.75      0.00      0.00     82.75
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1     84.00      0.00     16.00      0.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00     37.00      0.00      0.00     63.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.99      0.00      0.00     99.01
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:30        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:31        all     10.88      0.00      1.62      0.25      0.00     87.25
11:33:31          0      0.00      0.00      1.00      0.00      0.00     99.00
11:33:31          1     87.00      0.00     12.00      1.00      0.00      0.00
11:33:31          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:31          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:31          4      0.00      0.00      0.00      1.00      0.00     99.00
11:33:31          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:31          6      0.00      0.00      0.00      0.00      0.00    100.00
11:33:31          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     10.88      0.00      1.62      0.25      0.00     87.25
Average:          0      0.00      0.00      1.00      0.00      0.00     99.00
Average:          1     87.00      0.00     12.00      1.00      0.00      0.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      1.00      0.00     99.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:33:32        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:33        all     12.50      0.00      0.00      0.00      0.00     87.50
11:33:33          0      0.00      0.00      0.00      0.00      0.00    100.00
11:33:33          1    100.00      0.00      0.00      0.00      0.00      0.00
11:33:33          2      0.00      0.00      0.00      0.00      0.00    100.00
11:33:33          3      0.00      0.00      0.00      0.00      0.00    100.00
11:33:33          4      0.00      0.00      0.00      0.00      0.00    100.00
11:33:33          5      0.00      0.00      0.00      0.00      0.00    100.00
11:33:33          6      0.00      0.00      0.00      0.00      0.00    100.00
