Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

19:49:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:02          7    100.00      0.00      0.00      0.00      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     99.88      0.00      0.12      0.00      0.00      0.00
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2    100.00      0.00      0.00      0.00      0.00      0.00
Average:          3    100.00      0.00      0.00      0.00      0.00      0.00
Average:          4    100.00      0.00      0.00      0.00      0.00      0.00
Average:          5    100.00      0.00      0.00      0.00      0.00      0.00
Average:          6     99.00      0.00      1.00      0.00      0.00      0.00
Average:          7    100.00      0.00      0.00      0.00      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:03        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:04        all    100.00      0.00      0.00      0.00      0.00      0.00
20:42:04          0    100.00      0.00      0.00      0.00      0.00      0.00
20:42:04          1    100.00      0.00      0.00      0.00      0.00      0.00
20:42:04          2    100.00      0.00      0.00      0.00      0.00      0.00
20:42:04          3    100.00      0.00      0.00      0.00      0.00      0.00
20:42:04          4    100.00      0.00      0.00      0.00      0.00      0.00
20:42:04          5    100.00      0.00      0.00      0.00      0.00      0.00
20:42:04          6    100.00      0.00      0.00      0.00      0.00      0.00
20:42:04          7    100.00      0.00      0.00      0.00      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2    100.00      0.00      0.00      0.00      0.00      0.00
Average:          3    100.00      0.00      0.00      0.00      0.00      0.00
Average:          4    100.00      0.00      0.00      0.00      0.00      0.00
Average:          5    100.00      0.00      0.00      0.00      0.00      0.00
Average:          6    100.00      0.00      0.00      0.00      0.00      0.00
Average:          7    100.00      0.00      0.00      0.00      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:05        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:06        all     43.20      0.00      0.00      0.00      0.00     56.80
20:42:06          0    100.00      0.00      0.00      0.00      0.00      0.00
20:42:06          1     71.00      0.00      0.00      0.00      0.00     29.00
20:42:06          2     26.00      0.00      0.00      0.00      0.00     74.00
20:42:06          3     50.00      0.00      0.00      0.00      0.00     50.00
20:42:06          4     52.00      0.00      0.00      0.00      0.00     48.00
20:42:06          5     19.80      0.00      0.00      0.00      0.00     80.20
20:42:06          6     15.00      0.00      0.00      0.00      0.00     85.00
20:42:06          7     12.00      0.00      0.00      0.00      0.00     88.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     43.20      0.00      0.00      0.00      0.00     56.80
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1     71.00      0.00      0.00      0.00      0.00     29.00
Average:          2     26.00      0.00      0.00      0.00      0.00     74.00
Average:          3     50.00      0.00      0.00      0.00      0.00     50.00
Average:          4     52.00      0.00      0.00      0.00      0.00     48.00
Average:          5     19.80      0.00      0.00      0.00      0.00     80.20
Average:          6     15.00      0.00      0.00      0.00      0.00     85.00
Average:          7     12.00      0.00      0.00      0.00      0.00     88.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:07        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:08        all     29.59      0.00      2.37     21.60      0.00     46.44
20:42:08          0     25.24      0.00      1.94     20.39      0.00     52.43
20:42:08          1     24.27      0.00      2.91     21.36      0.00     51.46
20:42:08          2     22.45      0.00      2.04     21.43      0.00     54.08
20:42:08          3     22.22      0.00      2.02     22.22      0.00     53.54
20:42:08          4     72.16      0.00      5.15     22.68      0.00      0.00
20:42:08          5     24.00      0.00      2.00     21.00      0.00     53.00
20:42:08          6     23.23      0.00      1.01     22.22      0.00     53.54
20:42:08          7     24.51      0.00      1.96     21.57      0.00     51.96

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     29.59      0.00      2.37     21.60      0.00     46.44
Average:          0     25.24      0.00      1.94     20.39      0.00     52.43
Average:          1     24.27      0.00      2.91     21.36      0.00     51.46
Average:          2     22.45      0.00      2.04     21.43      0.00     54.08
Average:          3     22.22      0.00      2.02     22.22      0.00     53.54
Average:          4     72.16      0.00      5.15     22.68      0.00      0.00
Average:          5     24.00      0.00      2.00     21.00      0.00     53.00
Average:          6     23.23      0.00      1.01     22.22      0.00     53.54
Average:          7     24.51      0.00      1.96     21.57      0.00     51.96
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:09        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:10        all     50.25      0.00      5.27     44.36      0.00      0.12
20:42:10          0     50.96      0.00      4.81     44.23      0.00      0.00
20:42:10          1     52.88      0.00      2.88     44.23      0.00      0.00
20:42:10          2     49.00      0.00      5.00     46.00      0.00      0.00
20:42:10          3     50.50      0.00      4.95     44.55      0.00      0.00
20:42:10          4     49.49      0.00      4.04     46.46      0.00      0.00
20:42:10          5     51.92      0.00      3.85     44.23      0.00      0.00
20:42:10          6     51.96      0.00      2.94     44.12      0.00      0.98
20:42:10          7     45.10      0.00     13.73     41.18      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     50.25      0.00      5.27     44.36      0.00      0.12
Average:          0     50.96      0.00      4.81     44.23      0.00      0.00
Average:          1     52.88      0.00      2.88     44.23      0.00      0.00
Average:          2     49.00      0.00      5.00     46.00      0.00      0.00
Average:          3     50.50      0.00      4.95     44.55      0.00      0.00
Average:          4     49.49      0.00      4.04     46.46      0.00      0.00
Average:          5     51.92      0.00      3.85     44.23      0.00      0.00
Average:          6     51.96      0.00      2.94     44.12      0.00      0.98
Average:          7     45.10      0.00     13.73     41.18      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:11        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:12        all     49.81      0.00      6.95     43.24      0.00      0.00
20:42:12          0     50.00      0.00      4.17     45.83      0.00      0.00
20:42:12          1     51.00      0.00      3.00     46.00      0.00      0.00
20:42:12          2     53.92      0.00      2.94     43.14      0.00      0.00
20:42:12          3     44.79      0.00     13.54     41.67      0.00      0.00
20:42:12          4     52.48      0.00      4.95     42.57      0.00      0.00
20:42:12          5     51.96      0.00      7.84     40.20      0.00      0.00
20:42:12          6     44.90      0.00     15.31     39.80      0.00      0.00
20:42:12          7     48.96      0.00      4.17     46.88      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     49.81      0.00      6.95     43.24      0.00      0.00
Average:          0     50.00      0.00      4.17     45.83      0.00      0.00
Average:          1     51.00      0.00      3.00     46.00      0.00      0.00
Average:          2     53.92      0.00      2.94     43.14      0.00      0.00
Average:          3     44.79      0.00     13.54     41.67      0.00      0.00
Average:          4     52.48      0.00      4.95     42.57      0.00      0.00
Average:          5     51.96      0.00      7.84     40.20      0.00      0.00
Average:          6     44.90      0.00     15.31     39.80      0.00      0.00
Average:          7     48.96      0.00      4.17     46.88      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:13        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:14        all     50.00      0.00      8.23     41.77      0.00      0.00
20:42:14          0     42.16      0.00     23.53     34.31      0.00      0.00
20:42:14          1     50.00      0.00      7.00     43.00      0.00      0.00
20:42:14          2     47.96      0.00     10.20     41.84      0.00      0.00
20:42:14          3     50.94      0.00      8.49     40.57      0.00      0.00
20:42:14          4     50.98      0.00      5.88     43.14      0.00      0.00
20:42:14          5     52.08      0.00      3.12     44.79      0.00      0.00
20:42:14          6     51.55      0.00      4.12     44.33      0.00      0.00
20:42:14          7     54.46      0.00      2.97     42.57      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     50.00      0.00      8.23     41.77      0.00      0.00
Average:          0     42.16      0.00     23.53     34.31      0.00      0.00
Average:          1     50.00      0.00      7.00     43.00      0.00      0.00
Average:          2     47.96      0.00     10.20     41.84      0.00      0.00
Average:          3     50.94      0.00      8.49     40.57      0.00      0.00
Average:          4     50.98      0.00      5.88     43.14      0.00      0.00
Average:          5     52.08      0.00      3.12     44.79      0.00      0.00
Average:          6     51.55      0.00      4.12     44.33      0.00      0.00
Average:          7     54.46      0.00      2.97     42.57      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:15        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:16        all     49.69      0.00     12.73     37.45      0.00      0.12
20:42:16          0     57.55      0.00      3.77     38.68      0.00      0.00
20:42:16          1     57.58      0.00      2.02     40.40      0.00      0.00
20:42:16          2     38.38      0.00     30.30     30.30      0.00      1.01
20:42:16          3     27.72      0.00     51.49     20.79      0.00      0.00
20:42:16          4     53.61      0.00      3.09     43.30      0.00      0.00
20:42:16          5     55.24      0.00      4.76     40.00      0.00      0.00
20:42:16          6     54.55      0.00      3.03     42.42      0.00      0.00
20:42:16          7     52.63      0.00      3.16     44.21      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     49.69      0.00     12.73     37.45      0.00      0.12
Average:          0     57.55      0.00      3.77     38.68      0.00      0.00
Average:          1     57.58      0.00      2.02     40.40      0.00      0.00
Average:          2     38.38      0.00     30.30     30.30      0.00      1.01
Average:          3     27.72      0.00     51.49     20.79      0.00      0.00
Average:          4     53.61      0.00      3.09     43.30      0.00      0.00
Average:          5     55.24      0.00      4.76     40.00      0.00      0.00
Average:          6     54.55      0.00      3.03     42.42      0.00      0.00
Average:          7     52.63      0.00      3.16     44.21      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:17        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:18        all     49.06      0.00      9.18     41.64      0.00      0.13
20:42:18          0     54.37      0.00      3.88     41.75      0.00      0.00
20:42:18          1     52.94      0.00      4.90     42.16      0.00      0.00
20:42:18          2     51.55      0.00      4.12     44.33      0.00      0.00
20:42:18          3     38.14      0.00     26.80     35.05      0.00      0.00
20:42:18          4     47.96      0.00     11.22     40.82      0.00      0.00
20:42:18          5     49.51      0.00      7.77     42.72      0.00      0.00
20:42:18          6     52.00      0.00      4.00     43.00      0.00      1.00
20:42:18          7     45.26      0.00     11.58     43.16      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     49.06      0.00      9.18     41.64      0.00      0.13
Average:          0     54.37      0.00      3.88     41.75      0.00      0.00
Average:          1     52.94      0.00      4.90     42.16      0.00      0.00
Average:          2     51.55      0.00      4.12     44.33      0.00      0.00
Average:          3     38.14      0.00     26.80     35.05      0.00      0.00
Average:          4     47.96      0.00     11.22     40.82      0.00      0.00
Average:          5     49.51      0.00      7.77     42.72      0.00      0.00
Average:          6     52.00      0.00      4.00     43.00      0.00      1.00
Average:          7     45.26      0.00     11.58     43.16      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:20        all     48.35      0.00      4.82     46.70      0.00      0.13
20:42:20          0     50.52      0.00      1.03     48.45      0.00      0.00
20:42:20          1     51.02      0.00      1.02     47.96      0.00      0.00
20:42:20          2     50.00      0.00      4.81     45.19      0.00      0.00
20:42:20          3     48.96      0.00      2.08     48.96      0.00      0.00
20:42:20          4     49.48      0.00      2.06     48.45      0.00      0.00
20:42:20          5     40.21      0.00     19.59     39.18      0.00      1.03
20:42:20          6     47.47      0.00      4.04     48.48      0.00      0.00
20:42:20          7     49.00      0.00      4.00     47.00      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     48.35      0.00      4.82     46.70      0.00      0.13
Average:          0     50.52      0.00      1.03     48.45      0.00      0.00
Average:          1     51.02      0.00      1.02     47.96      0.00      0.00
Average:          2     50.00      0.00      4.81     45.19      0.00      0.00
Average:          3     48.96      0.00      2.08     48.96      0.00      0.00
Average:          4     49.48      0.00      2.06     48.45      0.00      0.00
Average:          5     40.21      0.00     19.59     39.18      0.00      1.03
Average:          6     47.47      0.00      4.04     48.48      0.00      0.00
Average:          7     49.00      0.00      4.00     47.00      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:21        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:22        all     31.13      0.00      7.00      0.12      0.00     61.75
20:42:22          0     24.00      0.00      0.00      1.00      0.00     75.00
20:42:22          1     24.00      0.00      0.00      0.00      0.00     76.00
20:42:22          2     24.00      0.00      0.00      0.00      0.00     76.00
20:42:22          3     24.00      0.00      1.00      0.00      0.00     75.00
20:42:22          4     81.00      0.00      0.00      0.00      0.00     19.00
20:42:22          5     24.00      0.00     19.00      0.00      0.00     57.00
20:42:22          6     24.00      0.00      0.00      0.00      0.00     76.00
20:42:22          7     24.00      0.00     36.00      0.00      0.00     40.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     31.13      0.00      7.00      0.12      0.00     61.75
Average:          0     24.00      0.00      0.00      1.00      0.00     75.00
Average:          1     24.00      0.00      0.00      0.00      0.00     76.00
Average:          2     24.00      0.00      0.00      0.00      0.00     76.00
Average:          3     24.00      0.00      1.00      0.00      0.00     75.00
Average:          4     81.00      0.00      0.00      0.00      0.00     19.00
Average:          5     24.00      0.00     19.00      0.00      0.00     57.00
Average:          6     24.00      0.00      0.00      0.00      0.00     76.00
Average:          7     24.00      0.00     36.00      0.00      0.00     40.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:23        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:24        all     12.59      0.00      0.12      0.00      0.00     87.28
20:42:24          0      0.00      0.00      0.99      0.00      0.00     99.01
20:42:24          1      0.99      0.00      0.00      0.00      0.00     99.01
20:42:24          2      0.00      0.00      0.00      0.00      0.00    100.00
20:42:24          3      0.00      0.00      0.00      0.00      0.00    100.00
20:42:24          4    100.00      0.00      0.00      0.00      0.00      0.00
20:42:24          5      0.00      0.00      0.00      0.00      0.00    100.00
20:42:24          6      0.00      0.00      0.00      0.00      0.00    100.00
20:42:24          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.59      0.00      0.12      0.00      0.00     87.28
Average:          0      0.00      0.00      0.99      0.00      0.00     99.01
Average:          1      0.99      0.00      0.00      0.00      0.00     99.01
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4    100.00      0.00      0.00      0.00      0.00      0.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:25        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:26        all     80.65      0.00      0.50      0.00      0.00     18.85
20:42:26          0     78.22      0.00      0.00      0.00      0.00     21.78
20:42:26          1     78.79      0.00      0.00      0.00      0.00     21.21
20:42:26          2     78.22      0.00      0.00      0.00      0.00     21.78
20:42:26          3     78.22      0.00      0.00      0.00      0.00     21.78
20:42:26          4     96.04      0.00      3.96      0.00      0.00      0.00
20:42:26          5     78.79      0.00      0.00      0.00      0.00     21.21
20:42:26          6     78.79      0.00      0.00      0.00      0.00     21.21
20:42:26          7     78.00      0.00      0.00      0.00      0.00     22.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     80.65      0.00      0.50      0.00      0.00     18.85
Average:          0     78.22      0.00      0.00      0.00      0.00     21.78
Average:          1     78.79      0.00      0.00      0.00      0.00     21.21
Average:          2     78.22      0.00      0.00      0.00      0.00     21.78
Average:          3     78.22      0.00      0.00      0.00      0.00     21.78
Average:          4     96.04      0.00      3.96      0.00      0.00      0.00
Average:          5     78.79      0.00      0.00      0.00      0.00     21.21
Average:          6     78.79      0.00      0.00      0.00      0.00     21.21
Average:          7     78.00      0.00      0.00      0.00      0.00     22.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:27        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:28        all     99.87      0.00      0.13      0.00      0.00      0.00
20:42:28          0    100.00      0.00      0.00      0.00      0.00      0.00
20:42:28          1    100.00      0.00      0.00      0.00      0.00      0.00
20:42:28          2    100.00      0.00      0.00      0.00      0.00      0.00
20:42:28          3    100.00      0.00      0.00      0.00      0.00      0.00
20:42:28          4    100.00      0.00      0.00      0.00      0.00      0.00
20:42:28          5     99.00      0.00      1.00      0.00      0.00      0.00
20:42:28          6    100.00      0.00      0.00      0.00      0.00      0.00
20:42:28          7    100.00      0.00      0.00      0.00      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     99.87      0.00      0.13      0.00      0.00      0.00
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2    100.00      0.00      0.00      0.00      0.00      0.00
Average:          3    100.00      0.00      0.00      0.00      0.00      0.00
Average:          4    100.00      0.00      0.00      0.00      0.00      0.00
Average:          5     99.00      0.00      1.00      0.00      0.00      0.00
Average:          6    100.00      0.00      0.00      0.00      0.00      0.00
Average:          7    100.00      0.00      0.00      0.00      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:29        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:30        all     99.88      0.00      0.12      0.00      0.00      0.00
20:42:30          0    100.00      0.00      0.00      0.00      0.00      0.00
20:42:30          1    100.00      0.00      0.00      0.00      0.00      0.00
20:42:30          2    100.00      0.00      0.00      0.00      0.00      0.00
20:42:30          3     99.01      0.00      0.99      0.00      0.00      0.00
20:42:30          4    100.00      0.00      0.00      0.00      0.00      0.00
20:42:30          5    100.00      0.00      0.00      0.00      0.00      0.00
20:42:30          6    100.00      0.00      0.00      0.00      0.00      0.00
20:42:30          7    100.00      0.00      0.00      0.00      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     99.88      0.00      0.12      0.00      0.00      0.00
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2    100.00      0.00      0.00      0.00      0.00      0.00
Average:          3     99.01      0.00      0.99      0.00      0.00      0.00
Average:          4    100.00      0.00      0.00      0.00      0.00      0.00
Average:          5    100.00      0.00      0.00      0.00      0.00      0.00
Average:          6    100.00      0.00      0.00      0.00      0.00      0.00
Average:          7    100.00      0.00      0.00      0.00      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:31        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:32        all     78.75      0.00      0.00      0.00      0.00     21.25
20:42:32          0     71.72      0.00      0.00      0.00      0.00     28.28
20:42:32          1     89.00      0.00      0.00      0.00      0.00     11.00
20:42:32          2     81.19      0.00      0.00      0.00      0.00     18.81
20:42:32          3     97.00      0.00      0.00      0.00      0.00      3.00
20:42:32          4     90.10      0.00      0.00      0.00      0.00      9.90
20:42:32          5     64.00      0.00      0.00      0.00      0.00     36.00
20:42:32          6     59.00      0.00      0.00      0.00      0.00     41.00
20:42:32          7     77.78      0.00      0.00      0.00      0.00     22.22

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     78.75      0.00      0.00      0.00      0.00     21.25
Average:          0     71.72      0.00      0.00      0.00      0.00     28.28
Average:          1     89.00      0.00      0.00      0.00      0.00     11.00
Average:          2     81.19      0.00      0.00      0.00      0.00     18.81
Average:          3     97.00      0.00      0.00      0.00      0.00      3.00
Average:          4     90.10      0.00      0.00      0.00      0.00      9.90
Average:          5     64.00      0.00      0.00      0.00      0.00     36.00
Average:          6     59.00      0.00      0.00      0.00      0.00     41.00
Average:          7     77.78      0.00      0.00      0.00      0.00     22.22
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:33        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:34        all     12.39      0.00      0.13      0.00      0.00     87.48
20:42:34          0      0.00      0.00      0.00      0.00      0.00    100.00
20:42:34          1      0.00      0.00      0.00      0.00      0.00    100.00
20:42:34          2      0.00      0.00      0.00      0.00      0.00    100.00
20:42:34          3      0.00      0.00      0.00      0.00      0.00    100.00
20:42:34          4     59.00      0.00      0.00      0.00      0.00     41.00
20:42:34          5      0.00      0.00      0.00      0.00      0.00    100.00
20:42:34          6     40.00      0.00      1.00      0.00      0.00     59.00
20:42:34          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.39      0.00      0.13      0.00      0.00     87.48
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4     59.00      0.00      0.00      0.00      0.00     41.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6     40.00      0.00      1.00      0.00      0.00     59.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:35        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:36        all     17.12      0.00      7.75     11.38      0.00     63.75
20:42:36          0     13.27      0.00      1.02     11.22      0.00     74.49
20:42:36          1     16.50      0.00      1.94     10.68      0.00     70.87
20:42:36          2     12.12      0.00      3.03     11.11      0.00     73.74
20:42:36          3     12.87      0.00      2.97     11.88      0.00     72.28
20:42:36          4     39.39      0.00     48.48     12.12      0.00      0.00
20:42:36          5     14.00      0.00      2.00     11.00      0.00     73.00
20:42:36          6     14.00      0.00      2.00     12.00      0.00     72.00
20:42:36          7     15.00      0.00      1.00     11.00      0.00     73.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     17.12      0.00      7.75     11.38      0.00     63.75
Average:          0     13.27      0.00      1.02     11.22      0.00     74.49
Average:          1     16.50      0.00      1.94     10.68      0.00     70.87
Average:          2     12.12      0.00      3.03     11.11      0.00     73.74
Average:          3     12.87      0.00      2.97     11.88      0.00     72.28
Average:          4     39.39      0.00     48.48     12.12      0.00      0.00
Average:          5     14.00      0.00      2.00     11.00      0.00     73.00
Average:          6     14.00      0.00      2.00     12.00      0.00     72.00
Average:          7     15.00      0.00      1.00     11.00      0.00     73.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:37        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:38        all     67.43      0.00      2.80     29.77      0.00      0.00
20:42:38          0     73.74      0.00      1.01     25.25      0.00      0.00
20:42:38          1     64.29      0.00      3.06     32.65      0.00      0.00
20:42:38          2     71.29      0.00      2.97     25.74      0.00      0.00
20:42:38          3     62.50      0.00      3.12     34.38      0.00      0.00
20:42:38          4     64.21      0.00      2.11     33.68      0.00      0.00
20:42:38          5     73.47      0.00      2.04     24.49      0.00      0.00
20:42:38          6     63.27      0.00      4.08     32.65      0.00      0.00
20:42:38          7     66.34      0.00      3.96     29.70      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     67.43      0.00      2.80     29.77      0.00      0.00
Average:          0     73.74      0.00      1.01     25.25      0.00      0.00
Average:          1     64.29      0.00      3.06     32.65      0.00      0.00
Average:          2     71.29      0.00      2.97     25.74      0.00      0.00
Average:          3     62.50      0.00      3.12     34.38      0.00      0.00
Average:          4     64.21      0.00      2.11     33.68      0.00      0.00
Average:          5     73.47      0.00      2.04     24.49      0.00      0.00
Average:          6     63.27      0.00      4.08     32.65      0.00      0.00
Average:          7     66.34      0.00      3.96     29.70      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:39        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:40        all     99.88      0.00      0.12      0.00      0.00      0.00
20:42:40          0    100.00      0.00      0.00      0.00      0.00      0.00
20:42:40          1    100.00      0.00      0.00      0.00      0.00      0.00
20:42:40          2    100.00      0.00      0.00      0.00      0.00      0.00
20:42:40          3     99.00      0.00      1.00      0.00      0.00      0.00
20:42:40          4    100.00      0.00      0.00      0.00      0.00      0.00
20:42:40          5    100.00      0.00      0.00      0.00      0.00      0.00
20:42:40          6    100.00      0.00      0.00      0.00      0.00      0.00
20:42:40          7    100.00      0.00      0.00      0.00      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     99.88      0.00      0.12      0.00      0.00      0.00
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2    100.00      0.00      0.00      0.00      0.00      0.00
Average:          3     99.00      0.00      1.00      0.00      0.00      0.00
Average:          4    100.00      0.00      0.00      0.00      0.00      0.00
Average:          5    100.00      0.00      0.00      0.00      0.00      0.00
Average:          6    100.00      0.00      0.00      0.00      0.00      0.00
Average:          7    100.00      0.00      0.00      0.00      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:41        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:42:42        all    100.00      0.00      0.00      0.00      0.00      0.00
20:42:42          0    100.00      0.00      0.00      0.00      0.00      0.00
20:42:42          1    100.00      0.00      0.00      0.00      0.00      0.00
20:42:42          2    100.00      0.00      0.00      0.00      0.00      0.00
20:42:42          3    100.00      0.00      0.00      0.00      0.00      0.00
20:42:42          4    100.00      0.00      0.00      0.00      0.00      0.00
20:42:42          5    100.00      0.00      0.00      0.00      0.00      0.00
20:42:42          6    100.00      0.00      0.00      0.00      0.00      0.00
20:42:42          7    100.00      0.00      0.00      0.00      0.00      0.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all    100.00      0.00      0.00      0.00      0.00      0.00
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1    100.00      0.00      0.00      0.00      0.00      0.00
Average:          2    100.00      0.00      0.00      0.00      0.00      0.00
Average:          3    100.00      0.00      0.00      0.00      0.00      0.00
Average:          4    100.00      0.00      0.00      0.00      0.00      0.00
Average:          5    100.00      0.00      0.00      0.00      0.00      0.00
Average:          6    100.00      0.00      0.00      0.00      0.00      0.00
Average:          7    100.00      0.00      0.00      0.00      0.00      0.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	09/06/23 	_x86_64_	(8 CPU)

20:42:43        CPU     %user     %nice   %system   %iowait    %steal     %idle
